iter	Passed	Remaining
1002	480370	477497
1003	480885	477053
1004	481433	476642
1005	481937	476188
1006	482438	475731
1007	482982	475316
1008	483477	474852
1009	483987	474403
1010	484545	474001
1011	485033	473530
1012	485556	473093
1013	486050	472628
1014	486563	472181
1015	487095	471753
1016	487612	471311
1017	488135	470872
1018	488643	470420
1019	489135	469953
1020	489636	469494
1021	490188	469084
1022	490672	468608
1023	491200	468175
1024	491744	467756
1025	492266	467317
1026	492763	466853
1027	493300	466427
1028	493832	465997
1029	494378	465579
1030	494953	465189
1031	495449	464723
1032	495971	464283
1033	496513	463860
1034	497068	463449
1035	497559	462980
1036	498082	462539
1037	498600	462094
1038	499100	461632
1039	499644	461210
1040	500141	460744
1041	500677	460315
1042	501157	459834
1043	501679	459391
1044	502266	459009
1045	502785	458563
1046	503268	458085
1047	503783	457635
1048	504314	457199
1049	504839	456759
1050	505349	456305
1051	505805	455801
1052	506320	455352
1053	506811	454880
1054	507313	454417
1055	507794	453937
1056	508299	453477
1057	508830	453042
1058	509356	452600
1059	509864	452144
1060	510375	451689
1061	510883	451231
1062	511399	450781
1063	511913	450329
1064	512426	449876
1065	512966	449446
1066	513431	448952
1067	513945	448498
1068	514459	448046
1069	514963	447585
1070	515482	447136
1071	515983	446671
1072	516485	446208
1073	517038	445789
1074	517542	445327
1075	518046	444865
1076	518595	444441
1077	519117	443994
1078	519618	443529
1079	520140	443082
1080	520615	442595
1081	521123	442136
1082	521645	441688
1083	522169	441242
1084	522653	440763
1085	523146	440291
1086	523650	439828
1087	524181	439387
1088	524699	438936
1089	525208	438476
1090	525717	438017
1091	526260	437586
1092	526767	437125
1093	527302	436687
1094	527820	436235
1095	528348	435790
1096	528868	435340
1097	529409	434906
1098	529899	434430
1099	530430	433988
1100	530932	433522
1101	531453	433071
1102	531976	432622
1103	532478	432156
1104	532988	431696
1105	533527	431259
1106	534046	430807
1107	534597	430379
1108	535117	429927
1109	535649	429485
1110	536153	429019
1111	536697	428585
1112	537194	428114
1113	537724	427669
1114	538232	427207
1115	538788	426782
1116	539309	426329
1117	539794	425848
1118	540314	425395
1119	540819	424929
1120	541328	424466
1121	541834	424002
1122	542373	423563
1123	542921	423131
1124	543441	422676
1125	543940	422205
1126	544513	421792
1127	545018	421325
1128	545504	420845
1129	546030	420395
1130	546567	419953
1131	547094	419503
1132	547627	419058
1133	548139	418596
1134	548669	418149
1135	549226	417721
1136	549768	417282
1137	550300	416835
1138	550877	416422
1139	551419	415983
1140	552016	415584
1141	552539	415130
1142	553043	414661
1143	553585	414221
1144	554112	413769
1145	554618	413302
1146	555151	412854
1147	555693	412413
1148	556228	411967
1149	556795	411544
1150	557328	411096
1151	557857	410645
1152	558392	410198
1153	558925	409749
1154	559502	409332
1155	560013	408868
1156	560531	408408
1157	561035	407937
1158	561524	407456
1159	562108	407044
1160	562636	406590
1161	563194	406159
1162	563720	405704
1163	564231	405238
1164	564724	404759
1165	565261	404312
1166	565774	403847
1167	566287	403382
1168	566819	402931
1169	567387	402505
1170	567908	402046
1171	568439	401593
1172	568979	401147
1173	569487	400678
1174	570018	400225
1175	570507	399743
1176	571055	399301
1177	571568	398836
1178	572085	398373
1179	572584	397897
1180	573071	397413
1181	573595	396955
1182	574106	396487
1183	574620	396022
1184	575205	395605
1185	575739	395153
1186	576230	394671
1187	576739	394202
1188	577263	393743
1189	577741	393252
1190	578244	392779
1191	578809	392347
1192	579329	391885
1193	579843	391418
1194	580338	390939
1195	580886	390495
1196	581418	390041
1197	581889	389545
1198	582465	389120
1199	582974	388649
1200	583515	388200
1201	584029	387733
1202	584606	387307
1203	585152	386861
1204	585653	386385
1205	586169	385919
1206	586650	385429
1207	587162	384960
1208	587690	384502
1209	588204	384034
1210	588700	383554
1211	589181	383065
1212	589679	382586
1213	590207	382127
1214	590744	381674
1215	591308	381238
1216	591827	380772
1217	592350	380310
1218	592901	379865
1219	593389	379380
1220	593890	378902
1221	594390	378425
1222	594943	377981
1223	595505	377542
1224	596028	377078
1225	596543	376610
1226	597061	376144
1227	597617	375700
1228	598118	375223
1229	598626	374749
1230	599173	374300
1231	599736	373861
1232	600212	373368
1233	600721	372895
1234	601216	372413
1235	601718	371936
1236	602253	371479
1237	602787	371021
1238	603279	370537
1239	603772	370053
1240	604281	369580
1241	604779	369100
1242	605316	368644
1243	605855	368188
1244	606357	367710
1245	606855	367230
1246	607322	366731
1247	607852	366270
1248	608354	365791
1249	608879	365327
1250	609367	364841
1251	609911	364387
1252	610442	363927
1253	610940	363445
1254	611459	362977
1255	611958	362497
1256	612443	362009
1257	612957	361537
1258	613452	361055
1259	613992	360598
1260	614498	360122
1261	614985	359635
1262	615487	359156
1263	615991	358678
1264	616447	358173
1265	616948	357693
1266	617485	357235
1267	617982	356753
1268	618526	356298
1269	619110	355866
1270	619633	355399
1271	620148	354928
1272	620685	354468
1273	621191	353991
1274	621685	353507
1275	622276	353078
1276	622778	352598
1277	623312	352137
1278	623857	351681
1279	624409	351230
1280	624949	350771
1281	625472	350303
1282	626008	349842
1283	626508	349361
1284	627011	348881
1285	627557	348425
1286	628096	347966
1287	628618	347497
1288	629165	347041
1289	629719	346590
1290	630218	346107
1291	630739	345637
1292	631292	345184
1293	631818	344717
1294	632334	344243
1295	632819	343754
1296	633395	343312
1297	633943	342857
1298	634464	342386
1299	634986	341915
1300	635491	341435
1301	636001	340959
1302	636492	340472
1303	637019	340004
1304	637564	339545
1305	638070	339066
1306	638595	338597
1307	639096	338115
1308	639640	337656
1309	640157	337182
1310	640679	336711
1311	641181	336229
1312	641711	335762
1313	642259	335304
1314	642740	334811
1315	643262	334339
1316	643784	333868
1317	644309	333398
1318	644814	332917
1319	645381	332469
1320	645902	331996
1321	646432	331528
1322	646903	331030
1323	647450	330571
1324	647981	330103
1325	648515	329637
1326	649036	329164
1327	649644	328735
1328	650166	328263
1329	650702	327797
1330	651248	327336
1331	651778	326867
1332	652327	326408
1333	652880	325950
1334	653413	325483
1335	653973	325028
1336	654524	324569
1337	655049	324097
1338	655566	323621
1339	656120	323163
1340	656662	322699
1341	657177	322222
1342	657677	321738
1343	658248	321287
1344	658787	320822
1345	659298	320342
1346	659816	319866
1347	660358	319401
1348	660838	318907
1349	661345	318425
1350	661899	317966
1351	662437	317499
1352	662980	317035
1353	663520	316568
1354	664045	316095
1355	664629	315650
1356	665190	315193
1357	665701	314712
1358	666217	314235
1359	666738	313759
1360	667256	313282
1361	667794	312814
1362	668373	312365
1363	668880	311882
1364	669468	311437
1365	670008	310970
1366	670549	310503
1367	671057	310020
1368	671639	309572
1369	672137	309085
1370	672664	308610
1371	673175	308130
1372	673682	307646
1373	674202	307169
1374	674733	306697
1375	675252	306219
1376	675784	305747
1377	676309	305271
1378	676826	304792
1379	677332	304308
1380	677854	303832
1381	678400	303365
1382	678916	302886
1383	679464	302420
1384	680020	301958
1385	680543	301481
1386	681076	301009
1387	681562	300516
1388	682071	300033
1389	682614	299564
1390	683148	299092
1391	683661	298610
1392	684204	298142
1393	684735	297668
1394	685286	297203
1395	685821	296730
1396	686349	296255
1397	686899	295789
1398	687437	295318
1399	687956	294838
1400	688456	294350
1401	688976	293871
1402	689548	293414
1403	690089	292943
1404	690642	292478
1405	691179	292006
1406	691710	291531
1407	692259	291063
1408	692798	290592
1409	693344	290122
1410	693856	289639
1411	694377	289160
1412	694884	288674
1413	695453	288214
1414	695986	287740
1415	696546	287276
1416	697056	286791
1417	697570	286309
1418	698098	285831
1419	698636	285358
1420	699162	284880
1421	699652	284387
1422	700193	283915
1423	700718	283436
1424	701212	282945
1425	701724	282461
1426	702302	282003
1427	702832	281526
1428	703299	281024
1429	703835	280549
1430	704363	280071
1431	704881	279589
1432	705420	279116
1433	705961	278643
1434	706454	278151
1435	707028	277691
1436	707531	277202
1437	708049	276720
1438	708608	276253
1439	709070	275749
1440	709565	275258
1441	710110	274786
1442	710602	274293
1443	711137	273817
1444	711653	273334
1445	712217	272869
1446	712715	272378
1447	713238	271897
1448	713778	271422
1449	714291	270938
1450	714842	270467
1451	715313	269966
1452	715856	269492
1453	716389	269015
1454	716890	268526
1455	717457	268061
1456	717959	267571
1457	718445	267076
1458	718979	266599
1459	719457	266100
1460	719977	265617
1461	720499	265135
1462	721026	264655
1463	721515	264161
1464	722038	263679
1465	722546	263192
1466	723126	262731
1467	723635	262244
1468	724143	261756
1469	724679	261279
1470	725226	260805
1471	725729	260315
1472	726242	259830
1473	726788	259356
1474	727331	258880
1475	727838	258392
1476	728399	257923
1477	728908	257435
1478	729440	256956
1479	730017	256492
1480	730575	256022
1481	731108	255542
1482	731605	255050
1483	732166	254580
1484	732702	254102
1485	733241	253624
1486	733770	253143
1487	734334	252674
1488	734889	252201
1489	735383	251708
1490	735888	251218
1491	736415	250736
1492	736968	250263
1493	737491	249779
1494	738002	249291
1495	738511	248803
1496	739012	248312
1497	739574	247841
1498	740103	247359
1499	740609	246869
1500	741106	246377
1501	741617	245889
1502	742171	245415
1503	742687	244928
1504	743203	244442
1505	743727	243958
1506	744226	243466
1507	744768	242988
1508	745270	242496
1509	745825	242022
1510	746331	241532
1511	746857	241049
1512	747361	240558
1513	747907	240081
1514	748419	239593
1515	748976	239119
1516	749499	238634
1517	749986	238137
1518	750528	237659
1519	751045	237172
1520	751592	236694
1521	752087	236201
1522	752625	235720
1523	753157	235238
1524	753678	234752
1525	754151	234251
1526	754675	233766
1527	755146	233265
1528	755673	232781
1529	756192	232294
1530	756716	231809
1531	757249	231326
1532	757705	230820
1533	758202	230327
1534	758717	229839
1535	759238	229353
1536	759737	228860
1537	760260	228374
1538	760814	227898
1539	761344	227414
1540	761867	226928
1541	762395	226444
1542	762875	225945
1543	763414	225464
1544	763962	224985
1545	764461	224492
1546	764981	224005
1547	765489	223514
1548	766001	223025
1549	766531	222541
1550	767100	222068
1551	767620	221581
1552	768154	221098
1553	768679	220611
1554	769194	220123
1555	769717	219636
1556	770240	219150
1557	770764	218663
1558	771354	218195
1559	771845	217700
