iter	Passed	Remaining
1071	216243	179731
1072	216416	179506
1073	216620	179307
1074	216897	179167
1075	217094	178961
1076	217381	178829
1077	217588	178632
1078	217757	178403
1079	217948	178193
1080	218139	177982
1081	218335	177775
1082	218532	177570
1083	218728	177363
1084	218903	177140
1085	219150	176975
1086	219309	176738
1087	219498	176526
1088	219681	176310
1089	219983	176188
1090	220177	175980
1091	220341	175748
1092	220566	175565
1093	220773	175367
1094	221085	175252
1095	221256	175026
1096	221461	174827
1097	221650	174615
1098	221829	174395
1099	222121	174264
1100	222344	174078
1101	222498	173839
1102	222694	173633
1103	222893	173428
1104	223112	173240
1105	223250	172988
1106	223582	172887
1107	223771	172675
1108	224082	172558
1109	224266	172341
1110	224479	172148
1111	224661	171930
1112	224938	171785
1113	225116	171565
1114	225300	171349
1115	225533	171171
1116	225708	170948
1117	225934	170764
1118	226109	170541
1119	226310	170339
1120	226489	170119
1121	226795	169995
1122	227032	169819
1123	227221	169607
1124	227418	169401
1125	227644	169216
1126	227802	168982
1127	227995	168773
1128	228218	168586
1129	228381	168355
1130	228574	168146
1131	228795	167958
1132	228977	167741
1133	229201	167555
1134	229375	167332
1135	229581	167133
1136	229895	167013
1137	230136	166838
1138	230318	166622
1139	230506	166409
1140	230697	166199
1141	230988	166061
1142	231177	165849
1143	231358	165631
1144	231550	165421
1145	231733	165206
1146	231942	165008
1147	232110	164782
1148	232312	164579
1149	232472	164348
1150	232666	164140
1151	232963	164004
1152	233192	163821
1153	233364	163597
1154	233680	163475
1155	233867	163261
1156	234048	163045
1157	234211	162815
1158	234410	162611
1159	234619	162413
1160	234802	162197
1161	234973	161973
1162	235132	161742
1163	235330	161536
1164	235613	161390
1165	235931	161267
1166	236095	161038
1167	236288	160829
1168	236574	160684
1169	236769	160477
1170	236961	160268
1171	237235	160113
1172	237431	159906
1173	237631	159702
1174	237829	159497
1175	238021	159288
1176	238328	159155
1177	238529	158952
1178	238761	158769
1179	238923	158540
1180	239133	158342
1181	239313	158124
1182	239613	157986
1183	239937	157864
1184	240139	157661
1185	240336	157454
1186	240522	157241
1187	240723	157037
1188	240926	156834
1189	241109	156619
1190	241426	156491
1191	241622	156284
1192	241822	156080
1193	242031	155881
1194	242237	155680
1195	242574	155564
1196	242735	155334
1197	242954	155142
1198	243117	154914
1199	243308	154703
1200	243494	154490
1201	243680	154276
1202	244030	154167
1203	244198	153942
1204	244364	153716
1205	244648	153564
1206	244933	153413
1207	245118	153199
1208	245424	153060
1209	245616	152850
1210	245830	152654
1211	246009	152436
1212	246189	152219
1213	246367	152000
1214	246582	151805
1215	246729	151568
1216	246956	151380
1217	247163	151179
1218	247356	150970
1219	247550	150762
1220	247759	150562
1221	248057	150417
1222	248293	150234
1223	248460	150009
1224	248758	149864
1225	249090	149738
1226	249313	149547
1227	249477	149320
1228	249649	149099
1229	249855	148897
1230	250150	148749
1231	250356	148547
1232	250531	148327
1233	250858	148197
1234	251021	147970
1235	251309	147817
1236	251505	147609
1237	251810	147465
1238	251966	147234
1239	252291	147102
1240	252482	146891
1241	252734	146716
1242	253023	146562
1243	253232	146361
1244	253449	146165
1245	253669	145971
1246	253849	145754
1247	254035	145541
1248	254263	145351
1249	254426	145124
1250	254741	144984
1251	254923	144768
1252	255081	144539
1253	255389	144394
1254	255585	144186
1255	255787	143982
1256	255973	143768
1257	256279	143622
1258	256498	143427
1259	256680	143211
1260	256882	143006
1261	257176	142853
1262	257455	142690
1263	257664	142489
1264	257863	142283
1265	258042	142065
1266	258237	141857
1267	258474	141671
1268	258673	141465
1269	258831	141236
1270	259034	141032
1271	259214	140815
