iter	Passed	Remaining
1062	433780	382363
1063	434234	381995
1064	434685	381625
1065	435149	381266
1066	435571	380870
1067	436056	380528
1068	436489	380142
1069	436910	379744
1070	437351	379364
1071	437774	378969
1072	438203	378578
1073	438622	378179
1074	439092	377823
1075	439555	377461
1076	439993	377078
1077	440460	376720
1078	440909	376346
1079	441331	375949
1080	441779	375574
1081	442216	375188
1082	442665	374814
1083	443323	374616
1084	443995	374429
1085	444426	374038
1086	444854	373645
1087	445327	373289
1088	445745	372886
1089	446180	372499
1090	446598	372097
1091	447061	371732
1092	447487	371337
1093	447939	370962
1094	448343	370549
1095	448783	370164
1096	449202	369762
1097	449618	369358
1098	450070	368983
1099	450535	368619
1100	450940	368206
1101	451394	367833
1102	451822	367438
1103	452256	367048
1104	452706	366671
1105	453109	366256
1106	453534	365859
1107	453968	365469
1108	454386	365066
1109	454846	364696
1110	455271	364299
1111	455720	363920
1112	456166	363539
1113	456602	363150
1114	457018	362745
1115	457432	362338
1116	457857	361941
1117	458286	361546
1118	458692	361132
1119	459279	360862
1120	459869	360593
1121	460284	360186
1122	460725	359800
1123	461166	359414
1124	461610	359030
1125	462027	358625
1126	462460	358232
1127	462885	357833
1128	463311	357434
1129	463756	357051
1130	464212	356676
1131	464631	356272
1132	465060	355875
1133	465527	355508
1134	465945	355103
1135	466390	354719
1136	466847	354344
1137	467275	353946
1138	467691	353540
1139	468139	353157
1140	468604	352787
1141	469024	352384
1142	469458	351990
1143	469916	351616
1144	470349	351221
1145	470786	350830
1146	471203	350424
1147	471613	350012
1148	472030	349606
1149	472455	349206
1150	472857	348789
1151	473308	348407
1152	473737	348010
1153	474164	347610
1154	474587	347208
1155	475039	346828
1156	475462	346426
1157	475905	346038
1158	476324	345633
1159	476760	345240
1160	477270	344900
1161	477763	344548
1162	478181	344142
1163	478585	343726
1164	479055	343357
1165	479482	342957
1166	479898	342549
1167	480395	342199
1168	480858	341824
1169	481276	341418
1170	481683	341004
1171	482141	340625
1172	482620	340261
1173	483063	339872
1174	483496	339476
1175	483921	339074
1176	484342	338669
1177	484773	338271
1178	485195	337867
1179	485635	337475
1180	486078	337085
1181	486474	336663
1182	486878	336246
1183	487305	335845
1184	487718	335434
1185	488178	335057
1186	488594	334648
1187	489028	334251
1188	489455	333850
1189	489917	333473
1190	490346	333073
1191	490773	332671
1192	491257	332309
1193	491647	331882
1194	492107	331503
1195	492552	331114
1196	493278	330913
1197	493696	330504
1198	494129	330106
1199	494610	329740
1200	495053	329348
1201	495482	328947
1202	495916	328549
1203	496345	328148
